source,path,rgb_folder,model_class,label_idx,dhash,cluster_id,split
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_51.jpg,Yeh,ya,29,15981508942120989626,7232,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_69.jpg,Yeh,ya,29,17364186705946861800,7233,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_150.jpg,Yeh,ya,29,17937960912891582086,7234,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_169.jpg,Yeh,ya,29,14211904864651917564,7235,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_249.jpeg,Yeh,ya,29,18446532636139190262,7236,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_257.jpg,Yeh,ya,29,4560647202846940,7237,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_211.jpg,Yeh,ya,29,17433840305421930443,7238,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_269.jpg,Yeh,ya,29,5575077451929521164,7239,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_56.jpg,Yeh,ya,29,36066335260853868,7240,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_129.jpg,Yeh,ya,29,13898346280788412291,7241,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_44.jpg,Yeh,ya,29,4340388012706296289,7242,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_148.jpeg,Yeh,ya,29,17437787592759136103,7243,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_193.jpg,Yeh,ya,29,73994167328703,7244,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_22.jpg,Yeh,ya,29,7019278307842852103,7245,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_131.jpg,Yeh,ya,29,18374403762893542038,7246,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_43.jpg,Yeh,ya,29,8098390990221915292,7247,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_31.jpg,Yeh,ya,29,8770886505226530358,7248,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_100.jpg,Yeh,ya,29,18373699381182635666,7249,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_130.jpg,Yeh,ya,29,1313193701990750470,7250,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_64.jpg,Yeh,ya,29,17363713324640167142,7251,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_110.jpeg,Yeh,ya,29,8321507984443922798,7252,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_113.jpg,Yeh,ya,29,15904666429222400176,7253,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_151.jpg,Yeh,ya,29,10333619352058186659,7254,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_176.jpg,Yeh,ya,29,1180625920685451055,7255,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_20.jpg,Yeh,ya,29,2752311311413643014,7256,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_104.jpg,Yeh,ya,29,16195049989958667676,7257,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_243.jpg,Yeh,ya,29,4045081549021165784,7258,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_49.jpg,Yeh,ya,29,10871929165790976525,7259,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_74.jpeg,Yeh,ya,29,17001722670998226436,7260,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_85.jpg,Yeh,ya,29,72092836619773025,7261,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_268.jpeg,Yeh,ya,29,7738390372246032143,7262,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_112.jpg,Yeh,ya,29,18446672580972490930,7263,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_255.jpg,Yeh,ya,29,18243353582640262445,7264,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_170.jpg,Yeh,ya,29,15273950138240123891,7265,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_253.jpg,Yeh,ya,29,17919988516441016006,7266,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_245.jpg,Yeh,ya,29,16181601473946951631,7267,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_200.jpg,Yeh,ya,29,2359969784999151383,7268,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_68.jpg,Yeh,ya,29,7518993676764426264,7269,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_102.jpg,Yeh,ya,29,18373665300666064702,7270,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_126.jpg,Yeh,ya,29,9241492044804164760,7271,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_28.jpg,Yeh,ya,29,8251263196692308300,7272,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_108.jpg,Yeh,ya,29,11566076139333603571,7273,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_7.jpg,Yeh,ya,29,17929286366321469545,7274,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_106.jpg,Yeh,ya,29,91551740864177282,7275,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_141.jpg,Yeh,ya,29,18374685314052960691,7276,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_26.jpg,Yeh,ya,29,15322557205310933262,7277,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_177.jpg,Yeh,ya,29,13963965471169236028,7278,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_119.jpg,Yeh,ya,29,144358406325474,7167,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_77.jpg,Yeh,ya,29,16170230481026928079,7279,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_114.jpg,Yeh,ya,29,9820198782348019301,7280,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_39.jpg,Yeh,ya,29,3058076127353573127,7281,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_34.jpg,Yeh,ya,29,6960459066233590530,7282,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_252.jpg,Yeh,ya,29,3183012310129629691,7283,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_115.jpg,Yeh,ya,29,17940197057507339452,7284,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_180.jpg,Yeh,ya,29,17864040488690503663,7285,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_45.jpg,Yeh,ya,29,18229575602937932988,7286,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_30.jpeg,Yeh,ya,29,17940292175746886886,7287,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_135.jpeg,Yeh,ya,29,35486377751,7288,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_50.jpg,Yeh,ya,29,18365348784511168945,7289,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_145.jpg,Yeh,ya,29,16260642693554167920,7290,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_155.jpg,Yeh,ya,29,14562924757725376318,7291,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_80.jpg,Yeh,ya,29,15802054942677516269,7154,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_164.jpg,Yeh,ya,29,18446315594505477676,7292,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_92.jpg,Yeh,ya,29,1052402669016279031,7293,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_116.jpg,Yeh,ya,29,16085210341243231769,7294,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_154.jpg,Yeh,ya,29,13899484586001282710,7295,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_238.jpg,Yeh,ya,29,15260662712555856325,7296,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_158.JPG,Yeh,ya,29,5777193438606578146,7297,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_191.jpg,Yeh,ya,29,17938104337909209264,7298,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_264.jpg,Yeh,ya,29,13880149346282802695,7299,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_73.jpg,Yeh,ya,29,40647894810299660,7300,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_65.jpg,Yeh,ya,29,16208719441189182476,7301,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_89.jpg,Yeh,ya,29,18085771413374865295,7302,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_90.jpg,Yeh,ya,29,7362299337866254477,7303,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_103.jpeg,Yeh,ya,29,18230007228824798150,7199,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_66.jpg,Yeh,ya,29,13866812813386892187,7304,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_111.jpg,Yeh,ya,29,615032590362598293,7305,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_152.jpg,Yeh,ya,29,9480407733286364001,7306,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_11.jpeg,Yeh,ya,29,2273893841691748,7307,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_188.jpg,Yeh,ya,29,10778721006454108402,7308,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_23.jpg,Yeh,ya,29,18228475675256800216,7309,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_81.jpg,Yeh,ya,29,18089359077968966,7310,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_208.jpg,Yeh,ya,29,6971677965483715692,7311,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_218.jpg,Yeh,ya,29,9241962712837987340,7312,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_240.jpg,Yeh,ya,29,2504764617351638542,7313,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_209.jpg,Yeh,ya,29,9297947642646380058,7314,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_199.jpg,Yeh,ya,29,9132947924049410036,7315,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_25.jpg,Yeh,ya,29,6930211993926700598,7316,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_13.jpg,Yeh,ya,29,11257520057270633622,7317,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_153.jpg,Yeh,ya,29,1173203122500222976,7318,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_29.jpeg,Yeh,ya,29,2387225714217226384,7319,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_52.jpg,Yeh,ya,29,15776378260592425334,7320,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_95.jpg,Yeh,ya,29,16208719131466163300,7321,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_167.jpg,Yeh,ya,29,10638437163188713820,7322,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_125.jpg,Yeh,ya,29,18437540239011256369,7323,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_244.jpg,Yeh,ya,29,18372143287714212120,7324,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_109.jpeg,Yeh,ya,29,7565665083905228350,7325,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_142.jpg,Yeh,ya,29,2364473698419090950,7326,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_225.jpg,Yeh,ya,29,6365873413527499202,7327,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_58.jpg,Yeh,ya,29,17361641163107879874,7328,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_239.jpg,Yeh,ya,29,10400507004162835983,7329,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_24.jpg,Yeh,ya,29,18065202926796578207,7330,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_57.jpg,Yeh,ya,29,17350913925726051282,7331,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_121.jpg,Yeh,ya,29,17339054373061727775,7332,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_86.jpg,Yeh,ya,29,13891567189112767686,7333,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_219.jpg,Yeh,ya,29,9485693468143380439,7334,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_223.jpg,Yeh,ya,29,16551820866616943047,7335,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_46.jpeg,Yeh,ya,29,5526652382887218951,7336,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_78.jpg,Yeh,ya,29,9255007361959341198,7337,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_260.jpeg,Yeh,ya,29,8718120322421690077,7338,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_124.jpg,Yeh,ya,29,18364369184013311228,7339,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_226.jpg,Yeh,ya,29,13885369016816422092,7340,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_67.jpeg,Yeh,ya,29,9226805273959566279,7341,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_207.jpg,Yeh,ya,29,3905239039456892089,7342,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_205.jpg,Yeh,ya,29,2078508451890138652,7343,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_179.jpg,Yeh,ya,29,18446744019476394801,7344,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_222.jpg,Yeh,ya,29,2529584177,7345,test
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_265.jpg,Yeh,ya,29,13961584041592451504,7346,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_17.jpeg,Yeh,ya,29,9016047022113796,7347,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_35.jpeg,Yeh,ya,29,36075110038216589,7211,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_101.jpeg,Yeh,ya,29,9209203948675843991,7348,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_185.jpg,Yeh,ya,29,7935591973972287283,7349,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_122.jpg,Yeh,ya,29,36072923748539541,7350,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_237.jpg,Yeh,ya,29,12111410902698889032,7351,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_32.jpg,Yeh,ya,29,13898346280788412291,7241,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_38.jpg,Yeh,ya,29,2359923783786530627,7352,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_201.jpg,Yeh,ya,29,74000366014414,7353,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_8.jpeg,Yeh,ya,29,288828600776804197,7354,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_261.jpg,Yeh,ya,29,17360515038987709040,7355,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_246.jpg,Yeh,ya,29,585797998774553758,7356,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_161.jpg,Yeh,ya,29,13492738497917254009,7357,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_128.jpg,Yeh,ya,29,2364473698419090950,7326,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_105.jpg,Yeh,ya,29,16785039111723590820,7358,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_157.jpg,Yeh,ya,29,54682171152205703,7359,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_171.jpeg,Yeh,ya,29,8061356469372353,7360,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_59.jpg,Yeh,ya,29,1663437066161627426,7361,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_258.jpg,Yeh,ya,29,17940305586048744536,7362,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_84.jpg,Yeh,ya,29,17433912122132012879,7363,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_2.jpg,Yeh,ya,29,4641007887187346566,7364,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_33.jpg,Yeh,ya,29,9627898327843777,7365,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_5.jpg,Yeh,ya,29,6928814587196358200,7366,val
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_10.jpg,Yeh,ya,29,73945268606288702,7367,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_262.jpg,Yeh,ya,29,36240591159985678,7368,train
RGB,/kaggle/input/datasets/muhammadalbrham/rgb-arabic-alphabets-sign-language-dataset/RGB ArSL dataset/Yeh/Yeh_210.jpg,Yeh,ya,29,7268977182638282316,7369,train
